GeneName	4R07C00CMN09NSFBV	4R08C69DMN09NSFBV	4R16C59DMN09NSFBV	FN_2R14C31CMN09NSFBV	FN_2R25C06CMN09NSFBV	FN_6R42C96DMN09NSFBV	M92-220-01	M92-220-02	M92-220-05	M92-220-06	M92-220-07
GmISU01.11G182500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G182600	1	8	9	3	0	2	3	1	1	5	4
GmISU01.11G182700	1	0	0	2	0	0	0	0	3	0	0
GmISU01.11G182800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G182900	0	0	0	1	0	0	0	0	0	0	0
GmISU01.11G183000	328	308	258	350	135	427	528	570	880	696	678
GmISU01.11G183100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183300	11	29	22	16	10	17	45	31	6	21	7
GmISU01.11G183400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183750	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G183900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184233	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184266	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184650	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G184900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G185900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G186900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187150	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G187900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G188900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G189000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G189200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G189500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G189600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G189700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G189800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G189900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G190900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G191900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192601	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G192900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G193900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G194900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G195900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G196900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G197900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198150	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G198900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G199900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G200900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G201900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G202900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203233	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203266	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G203900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G204900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G205900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G206900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G207900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G208900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G209900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G210900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211350	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G211900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G212900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G213900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G214900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215850	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G215900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G216900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G217900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G218900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G219900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G220900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G221900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222700	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222800	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G222900	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223000	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223100	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223200	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223300	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223400	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223500	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223600	0	0	0	0	0	0	0	0	0	0	0
GmISU01.11G223700	0	0	0	0	0	0	0	0	0	0	0
