GeneName	Bert-01	Bert-02	Bert-03	Bert-04	Bert-05	WTP0579-16	WTP0579-18	WTP0579-26	WTP0579-32
GmISU01.17G059700	0	0	0	0	0	0	0	0	0
GmISU01.17G059800	53	79	55	39	70	67	67	45	61
GmISU01.17G059900	0	1	4	0	0	0	2	0	0
GmISU01.17G060000	0	0	1	0	0	0	0	0	0
GmISU01.17G060100	0	0	0	0	0	1	0	0	0
GmISU01.17G060200	0	0	0	0	0	0	0	0	0
GmISU01.17G060300	0	0	0	0	0	0	0	0	0
GmISU01.17G060400	0	0	0	0	0	0	0	0	0
GmISU01.17G060500	0	0	0	0	0	0	0	0	0
GmISU01.17G060600	0	0	0	0	0	0	0	0	0
GmISU01.17G060700	0	0	3	0	0	0	0	1	0
GmISU01.17G060800	1	0	0	0	0	0	0	0	0
GmISU01.17G060900	0	0	1	1	0	0	0	0	0
GmISU01.17G061000	0	1	1	0	0	0	0	0	0
GmISU01.17G061100	0	0	0	0	2	0	0	0	0
GmISU01.17G061200	0	0	0	0	0	0	0	0	0
GmISU01.17G061300	0	0	0	0	0	0	0	0	0
GmISU01.17G061400	0	0	0	0	0	0	0	0	0
GmISU01.17G061500	0	0	0	0	0	0	0	0	0
GmISU01.17G061600	0	0	0	0	2	1	1	0	1
GmISU01.17G061700	2	1	0	0	6	3	3	0	0
GmISU01.17G061800	0	0	0	0	1	0	0	0	0
GmISU01.17G061900	0	0	0	0	0	0	0	0	0
GmISU01.17G062000	0	0	0	0	0	0	1	0	0
GmISU01.17G062100	0	0	0	0	0	0	0	0	0
GmISU01.17G062200	0	0	0	0	0	0	0	0	0
GmISU01.17G062400	0	0	0	0	0	0	0	0	0
GmISU01.17G062500	194	117	160	299	229	155	231	241	139
GmISU01.17G062600	0	0	0	0	0	0	0	0	0
GmISU01.17G062700	0	0	0	0	0	0	1	0	1
GmISU01.17G062800	0	0	0	0	0	0	0	0	0
GmISU01.17G062900	2	7	8	0	1	1	2	0	1
GmISU01.17G063000	57	54	23	42	56	39	48	44	52
GmISU01.17G063100	0	0	0	0	0	0	0	1	0
GmISU01.17G063200	0	0	0	0	0	0	0	0	0
GmISU01.17G063250	0	0	0	0	0	0	0	0	0
GmISU01.17G063300	0	0	0	0	0	0	0	0	0
GmISU01.17G063400	0	0	0	0	0	0	0	0	0
GmISU01.17G063500	2	0	0	0	4	0	0	1	2
GmISU01.17G063600	0	0	0	1	0	0	0	0	0
GmISU01.17G063700	1	0	0	3	0	0	0	0	0
GmISU01.17G063800	0	0	0	0	1	0	0	0	0
GmISU01.17G063900	0	0	0	0	0	0	0	0	0
GmISU01.17G064000	0	0	0	0	0	0	0	0	0
GmISU01.17G064100	32	88	12	33	42	23	33	38	21
GmISU01.17G064200	4	10	7	7	11	7	6	3	4
GmISU01.17G064300	4	18	12	10	12	9	10	7	4
GmISU01.17G064400	48	97	114	45	80	49	64	48	47
GmISU01.17G064500	3	14	14	4	6	3	2	6	7
GmISU01.17G064600	0	0	0	0	0	0	0	0	0
GmISU01.17G064700	0	0	0	0	0	0	0	0	1
GmISU01.17G064800	0	0	0	0	0	0	0	0	0
GmISU01.17G064900	0	0	0	0	0	0	0	0	0
GmISU01.17G065000	0	0	0	0	0	0	0	0	0
GmISU01.17G065100	0	1	0	1	0	2	2	5	0
GmISU01.17G065200	0	0	0	0	0	0	0	0	0
GmISU01.17G065300	13	1	7	10	14	14	11	8	14
GmISU01.17G065400	18	16	5	13	15	21	26	16	19
GmISU01.17G065500	0	0	0	0	0	0	0	0	0
GmISU01.17G065600	0	0	0	0	0	0	0	0	0
GmISU01.17G065700	1	0	0	0	0	0	0	0	0
GmISU01.17G065800	10	18	16	3	19	10	8	9	12
GmISU01.17G065900	61	126	58	49	96	100	111	72	91
GmISU01.17G066000	0	0	0	0	0	0	0	0	0
GmISU01.17G066100	0	0	0	0	0	0	0	0	0
GmISU01.17G066200	13	24	21	9	12	9	4	11	8
GmISU01.17G066300	0	0	0	0	0	0	0	0	0
GmISU01.17G066400	0	0	0	0	0	0	0	0	0
GmISU01.17G066500	0	0	0	0	0	0	0	0	0
GmISU01.17G066600	0	0	0	0	0	0	0	0	0
GmISU01.17G066700	0	0	0	0	0	0	0	0	0
GmISU01.17G066800	0	0	0	0	0	0	0	0	0
GmISU01.17G066900	0	0	0	0	0	0	0	0	0
GmISU01.17G067000	0	0	0	0	0	0	0	0	0
GmISU01.17G067050	0	0	0	0	0	0	0	0	0
GmISU01.17G067100	0	0	0	0	0	0	0	0	0
GmISU01.17G067200	0	0	0	0	0	0	0	0	0
GmISU01.17G067300	0	0	0	0	0	0	0	0	0
GmISU01.17G067400	0	0	0	0	0	0	0	0	0
GmISU01.17G067500	0	0	0	0	0	0	0	0	0
GmISU01.17G067600	0	0	0	0	0	0	0	0	0
GmISU01.17G067700	0	0	0	0	0	0	0	0	0
GmISU01.17G067800	33	63	92	12	53	41	50	43	38
GmISU01.17G067900	19	32	20	20	19	22	23	19	12
GmISU01.17G068000	4	8	2	5	3	3	2	5	4
GmISU01.17G068100	1	0	0	0	0	0	1	0	0
GmISU01.17G068200	21	30	25	7	29	20	29	18	23
GmISU01.17G068300	0	0	1	0	0	0	0	0	0
GmISU01.17G068400	7	8	13	4	8	3	6	3	1
GmISU01.17G068500	0	3	1	0	0	1	3	1	4
GmISU01.17G068600	9	17	24	9	13	5	8	7	5
GmISU01.17G068700	1	0	1	0	0	0	0	0	0
GmISU01.17G068800	0	0	0	0	0	0	0	1	0
GmISU01.17G068900	0	0	0	0	0	0	0	0	0
GmISU01.17G069000	0	0	0	0	0	0	0	0	0
GmISU01.17G069100	0	0	0	0	0	0	0	0	0
GmISU01.17G069200	2	1	3	0	2	1	1	2	1
GmISU01.17G069300	0	0	0	0	0	0	0	0	1
GmISU01.17G069400	0	0	0	0	0	0	0	0	0
GmISU01.17G069500	1	6	6	1	3	1	2	3	7
GmISU01.17G069600	0	0	1	0	0	0	0	0	0
GmISU01.17G069700	0	0	0	0	1	0	0	0	0
GmISU01.17G069800	0	0	0	0	0	0	0	0	0
GmISU01.17G069900	0	0	0	1	1	0	0	0	0
GmISU01.17G070000	0	0	0	0	0	0	0	0	0
GmISU01.17G070100	5	4	7	8	3	3	5	6	3
GmISU01.17G070200	0	0	0	0	0	0	0	0	0
GmISU01.17G070300	6	14	4	2	10	7	14	12	6
GmISU01.17G070400	8	40	15	8	6	4	10	6	6
GmISU01.17G070500	0	1	1	0	0	0	0	0	1
GmISU01.17G070600	0	0	0	0	0	0	0	0	0
GmISU01.17G070700	0	0	0	0	0	0	0	0	0
GmISU01.17G070800	0	0	0	0	0	0	0	0	0
GmISU01.17G070900	6	5	5	1	4	4	6	3	2
GmISU01.17G071000	6	27	10	9	23	11	17	7	9
GmISU01.17G071100	0	0	0	0	0	0	0	0	0
GmISU01.17G071150	0	0	0	0	0	0	0	0	0
GmISU01.17G071200	9	7	16	7	12	12	21	9	13
GmISU01.17G071300	4	0	2	1	0	2	3	2	3
GmISU01.17G071400	6	12	12	3	4	2	5	2	8
GmISU01.17G071500	0	0	0	0	0	0	0	1	1
GmISU01.17G071600	6	40	22	1	11	5	3	5	7
GmISU01.17G071700	16	41	29	29	27	21	39	26	27
GmISU01.17G071800	0	0	0	0	0	0	0	0	0
GmISU01.17G071900	162	304	211	54	181	108	96	113	139
GmISU01.17G072000	11	29	14	18	13	9	19	11	12
GmISU01.17G072100	0	0	1	0	0	0	0	0	0
GmISU01.17G072200	16	17	21	18	25	21	23	26	17
GmISU01.17G072300	0	0	0	0	0	0	0	0	0
GmISU01.17G072400	0	0	0	0	0	0	0	0	0
GmISU01.17G072500	0	0	0	0	0	0	0	0	0
GmISU01.17G072600	0	0	0	0	0	0	0	0	0
GmISU01.17G072700	0	0	0	0	0	0	0	0	0
GmISU01.17G072800	0	0	0	0	0	0	0	0	0
GmISU01.17G072900	0	0	0	0	0	0	0	0	0
GmISU01.17G073000	0	0	0	0	0	0	0	0	0
GmISU01.17G073100	0	0	0	0	0	0	0	0	0
GmISU01.17G073200	3	2	0	2	2	4	1	1	2
GmISU01.17G073300	0	0	0	0	0	0	0	0	0
GmISU01.17G073400	0	0	0	0	0	0	0	0	1
GmISU01.17G073500	438	533	462	372	550	502	541	401	500
GmISU01.17G073600	0	2	5	3	0	1	6	7	2
GmISU01.17G073700	0	0	0	0	0	0	0	0	0
GmISU01.17G073800	0	0	0	0	0	0	0	0	0
GmISU01.17G073900	0	0	0	0	0	0	0	0	0
GmISU01.17G074000	0	0	0	0	0	0	0	0	1
GmISU01.17G074100	0	0	0	0	0	0	0	0	0
GmISU01.17G074200	0	0	0	0	0	0	0	0	0
GmISU01.17G074300	7	16	11	8	10	13	12	11	8
GmISU01.17G074401	1	3	3	0	1	0	1	0	1
GmISU01.17G074500	0	0	0	0	0	0	0	0	0
GmISU01.17G074600	0	0	0	0	0	0	0	0	0
GmISU01.17G074700	0	0	0	0	0	0	0	0	0
GmISU01.17G074800	0	0	0	0	0	0	0	0	0
GmISU01.17G074900	0	0	0	0	0	0	0	0	0
GmISU01.17G075000	0	0	0	0	0	0	0	0	0
GmISU01.17G075100	0	0	0	0	0	0	0	0	0
GmISU01.17G075200	0	0	0	1	0	0	0	1	1
GmISU01.17G075300	8	15	10	13	13	16	11	20	8
GmISU01.17G075400	1	2	1	0	1	1	1	3	0
GmISU01.17G075500	0	1	9	1	3	1	2	2	0
GmISU01.17G075600	0	0	0	0	0	0	0	0	0
GmISU01.17G075700	0	0	0	0	0	0	0	0	0
GmISU01.17G075800	12	25	6	18	18	8	5	8	4
GmISU01.17G075900	143	218	330	60	191	156	147	114	179
GmISU01.17G076000	0	0	0	0	0	0	0	0	0
GmISU01.17G076100	0	0	0	0	0	0	0	0	0
GmISU01.17G076200	0	0	0	1	0	0	0	2	0
GmISU01.17G076300	0	0	0	0	0	0	0	0	0
GmISU01.17G076400	0	0	0	0	0	0	0	0	0
GmISU01.17G076500	3	5	5	5	1	7	6	8	12
GmISU01.17G076600	0	0	0	0	0	0	0	0	0
GmISU01.17G076700	0	0	0	0	0	0	0	0	0
GmISU01.17G076800	0	0	0	0	0	0	0	0	0
GmISU01.17G076900	0	0	0	0	0	0	0	0	0
GmISU01.17G077000	0	0	0	0	0	0	0	0	0
GmISU01.17G077100	0	0	0	0	0	0	0	0	0
GmISU01.17G077200	20	17	20	102	37	48	49	64	50
GmISU01.17G077300	0	3	1	11	1	0	3	3	0
GmISU01.17G077400	0	0	0	0	0	0	0	0	0
GmISU01.17G077500	0	0	0	0	0	0	0	0	0
GmISU01.17G077600	0	0	0	0	0	0	0	0	0
GmISU01.17G077700	0	0	0	0	0	0	1	0	0
GmISU01.17G077800	0	0	0	0	0	0	0	0	0
GmISU01.17G077900	0	0	0	0	0	0	0	0	0
GmISU01.17G078000	14	29	18	20	23	12	19	27	10
GmISU01.17G078100	0	0	0	2	1	0	0	0	0
GmISU01.17G078200	0	0	0	0	0	0	0	0	0
GmISU01.17G078300	2	0	0	0	0	2	1	3	0
GmISU01.17G078400	14	36	28	39	31	28	29	15	14
GmISU01.17G078500	0	0	0	0	0	0	0	0	0
GmISU01.17G078600	0	0	1	0	0	0	0	0	0
GmISU01.17G078700	0	0	0	0	0	0	0	0	0
GmISU01.17G078800	0	0	0	0	0	0	0	0	0
GmISU01.17G078900	0	0	0	0	0	0	0	0	0
GmISU01.17G079000	0	0	0	0	0	0	0	0	0
GmISU01.17G079100	0	0	0	0	0	0	0	0	0
GmISU01.17G079200	0	0	0	0	0	0	3	0	0
GmISU01.17G079300	0	0	0	0	0	0	0	0	0
GmISU01.17G079400	9	12	16	6	5	12	11	8	11
GmISU01.17G079500	0	1	0	0	1	0	0	1	0
GmISU01.17G079600	0	0	0	0	0	0	0	0	0
GmISU01.17G079700	0	0	0	0	0	0	0	0	0
GmISU01.17G079750	0	0	0	0	0	0	0	0	0
GmISU01.17G079800	0	0	0	0	0	0	0	0	0
GmISU01.17G079900	0	0	0	0	0	0	0	0	0
GmISU01.17G080000	0	0	0	1	0	0	1	0	0
GmISU01.17G080100	9	13	23	7	15	20	20	36	34
GmISU01.17G080200	56	94	66	67	87	83	81	93	94
GmISU01.17G080300	0	0	0	0	0	0	0	0	0
GmISU01.17G080400	0	0	0	0	0	0	0	0	1
GmISU01.17G080500	0	0	0	0	0	0	0	0	0
GmISU01.17G080600	0	0	0	0	0	0	0	0	0
GmISU01.17G080700	3	8	3	0	6	5	1	3	4
GmISU01.17G080800	0	0	0	0	0	0	0	0	0
GmISU01.17G080900	0	0	0	0	0	1	0	2	1
GmISU01.17G081000	0	0	0	0	0	0	0	0	0
GmISU01.17G081100	0	0	0	0	0	0	0	1	0
GmISU01.17G081200	0	0	0	0	0	0	0	0	0
GmISU01.17G081300	0	0	0	0	0	0	0	0	0
GmISU01.17G081400	0	0	0	0	0	0	0	0	0
GmISU01.17G081500	62	72	88	35	66	50	38	51	78
GmISU01.17G081600	0	0	0	0	0	0	0	0	0
GmISU01.17G081700	0	0	0	0	0	0	0	0	0
GmISU01.17G081800	0	0	0	0	0	0	0	0	0
GmISU01.17G081900	0	0	0	0	0	0	0	0	0
GmISU01.17G082000	0	0	0	0	0	0	0	0	0
GmISU01.17G082100	0	0	0	1	3	1	2	1	0
GmISU01.17G082200	0	0	0	0	0	0	0	0	0
GmISU01.17G082300	0	0	0	0	2	1	0	0	0
GmISU01.17G082400	2	3	1	14	7	5	5	8	3
GmISU01.17G082500	0	0	0	0	0	0	0	0	0
GmISU01.17G082600	0	0	0	0	0	0	0	0	0
GmISU01.17G082700	0	0	0	0	0	0	0	0	0
GmISU01.17G082800	0	0	0	0	0	0	0	0	0
GmISU01.17G082900	0	0	0	0	0	0	0	0	0
GmISU01.17G083000	0	0	0	0	0	0	1	1	0
GmISU01.17G083100	0	0	0	0	0	0	0	0	0
GmISU01.17G083200	0	0	0	0	1	1	2	0	0
GmISU01.17G083300	0	0	0	0	0	2	0	1	1
GmISU01.17G083400	0	4	0	0	0	1	0	1	2
GmISU01.17G083500	3	1	0	1	0	2	0	1	1
GmISU01.17G083600	1	7	8	1	4	3	5	1	3
GmISU01.17G083700	0	0	0	0	0	0	0	0	0
GmISU01.17G083800	0	0	0	0	0	0	0	0	0
GmISU01.17G083900	0	0	0	0	0	0	0	0	0
GmISU01.17G084000	0	0	1	0	2	0	1	0	0
GmISU01.17G084100	0	0	0	0	0	0	0	0	0
GmISU01.17G084200	0	0	0	0	0	0	0	0	0
GmISU01.17G084300	0	0	0	0	0	0	0	0	1
GmISU01.17G084400	0	0	0	0	0	0	0	0	0
GmISU01.17G084500	954	2684	1215	846	1414	1376	1826	2224	1032
GmISU01.17G084600	0	0	0	0	0	0	0	0	0
GmISU01.17G084700	0	0	0	0	0	0	0	0	0
GmISU01.17G084800	0	0	0	0	0	0	0	0	0
GmISU01.17G084900	0	0	0	0	0	0	0	0	0
GmISU01.17G085000	2	4	1	5	3	1	3	3	0
GmISU01.17G085100	0	1	8	2	1	3	4	5	1
GmISU01.17G085200	0	0	0	0	0	0	1	0	0
GmISU01.17G085300	2	4	0	2	3	1	2	0	1
GmISU01.17G085400	0	0	0	0	0	0	0	0	0
GmISU01.17G085500	0	0	0	0	0	0	0	0	0
GmISU01.17G085600	0	0	0	0	0	0	0	0	0
GmISU01.17G085700	0	1	5	1	3	0	0	0	0
GmISU01.17G085750	0	0	0	0	0	0	0	0	0
GmISU01.17G085800	0	0	1	2	0	1	3	0	1
GmISU01.17G085900	0	0	0	0	0	0	0	0	0
GmISU01.17G086000	0	0	0	0	0	0	0	0	0
GmISU01.17G086050	13	37	26	12	33	8	13	13	20
GmISU01.17G086100	0	3	3	0	0	1	3	2	2
GmISU01.17G086200	10	14	10	3	18	27	12	11	23
GmISU01.17G086300	0	0	0	0	0	0	0	0	0
GmISU01.17G086400	0	0	0	1	0	0	0	1	1
GmISU01.17G086500	0	0	0	0	0	0	0	0	0
GmISU01.17G086600	0	0	0	0	0	0	0	0	0
GmISU01.17G086700	5	18	11	11	10	7	18	11	8
GmISU01.17G086800	43	49	30	47	58	38	50	50	52
GmISU01.17G086900	0	0	0	0	0	1	0	0	0
GmISU01.17G087000	0	0	0	0	0	0	0	0	0
GmISU01.17G087100	0	0	0	0	0	0	0	0	0
GmISU01.17G087200	0	0	0	0	0	0	0	0	0
GmISU01.17G087300	0	0	0	0	0	0	0	0	0
GmISU01.17G087400	39	87	103	34	34	68	76	69	102
GmISU01.17G087500	0	0	0	0	0	0	0	0	0
GmISU01.17G087600	0	0	0	0	0	0	0	0	0
GmISU01.17G087700	0	0	0	0	0	0	0	0	0
GmISU01.17G087800	13	34	34	10	15	33	23	43	44
GmISU01.17G087900	0	0	0	0	1	0	0	0	0
GmISU01.17G088000	0	0	0	0	0	0	0	0	0
GmISU01.17G088100	0	0	0	0	0	0	0	0	0
GmISU01.17G088200	0	0	0	0	0	0	0	0	0
GmISU01.17G088300	0	0	0	0	0	0	0	0	0
GmISU01.17G088400	0	2	0	0	0	1	1	1	0
GmISU01.17G088500	0	0	0	0	0	0	0	0	0
GmISU01.17G088600	5	8	12	7	15	7	10	5	13
GmISU01.17G088700	9	17	22	9	15	18	7	13	18
GmISU01.17G088800	0	0	0	0	0	0	0	0	0
GmISU01.17G088900	1	0	1	0	1	1	2	5	1
GmISU01.17G089001	0	0	0	0	0	0	0	0	0
GmISU01.17G089100	0	0	0	0	0	0	0	0	0
GmISU01.17G089200	9	6	7	3	13	10	7	10	4
GmISU01.17G089300	1	2	4	0	2	4	2	1	3
GmISU01.17G089400	0	0	0	0	0	0	0	0	0
GmISU01.17G089450	0	0	0	0	0	0	0	0	0
GmISU01.17G089500	0	0	1	0	0	0	0	0	1
GmISU01.17G089600	0	0	0	0	0	0	0	0	0
GmISU01.17G089700	0	0	0	0	0	0	0	0	0
GmISU01.17G089800	0	0	0	0	0	0	0	0	0
GmISU01.17G089900	0	0	0	0	0	1	0	0	1
GmISU01.17G090000	1	3	4	0	0	1	0	0	4
GmISU01.17G090100	0	0	0	0	0	0	0	0	0
GmISU01.17G090200	0	0	1	0	0	0	0	0	2
GmISU01.17G090300	10	17	6	15	11	12	17	18	34
GmISU01.17G090400	0	0	0	0	0	0	0	0	0
GmISU01.17G090500	0	0	0	1	0	0	0	0	4
GmISU01.17G090600	0	0	0	0	0	0	0	0	0
GmISU01.17G090700	0	0	0	0	0	0	0	0	0
GmISU01.17G090800	0	0	0	0	0	0	0	0	0
GmISU01.17G090900	4	21	10	3	4	1	4	4	4
GmISU01.17G091000	0	0	0	0	0	0	0	0	0
GmISU01.17G091100	0	0	0	0	0	0	0	0	0
GmISU01.17G091200	219	2	3	44	311	217	176	159	213
GmISU01.17G091300	0	0	0	0	0	0	0	0	0
GmISU01.17G091400	0	0	0	0	0	0	0	0	0
GmISU01.17G091500	1	1	0	2	1	1	2	0	4
GmISU01.17G091600	0	0	0	0	1	0	0	0	0
GmISU01.17G091700	0	0	0	0	0	0	0	0	0
GmISU01.17G091800	0	0	0	0	0	0	0	1	0
GmISU01.17G091900	68	62	22	27	100	45	47	44	60
GmISU01.17G092000	0	0	0	0	0	0	0	0	0
GmISU01.17G092100	0	0	0	0	0	0	0	0	0
GmISU01.17G092200	1	0	0	0	1	3	0	0	1
GmISU01.17G092300	96	130	92	63	136	114	101	108	120
GmISU01.17G092400	0	0	0	0	0	0	0	0	0
GmISU01.17G092500	0	0	0	0	0	0	0	0	0
GmISU01.17G092600	0	0	0	0	0	0	0	0	0
GmISU01.17G092700	0	0	0	0	0	0	0	0	0
GmISU01.17G092800	0	0	0	0	0	0	0	0	0
GmISU01.17G092900	0	0	0	0	0	0	0	0	0
GmISU01.17G093000	0	0	0	0	0	0	0	0	0
GmISU01.17G093100	0	0	0	0	0	0	0	0	0
GmISU01.17G093200	14	33	20	15	28	18	18	30	18
GmISU01.17G093300	0	0	0	0	0	0	0	0	0
GmISU01.17G093400	12	21	26	2	12	18	12	17	14
GmISU01.17G093500	0	6	1	0	0	1	1	2	3
GmISU01.17G093600	0	0	0	0	0	0	0	0	0
GmISU01.17G093700	1	0	0	0	2	0	2	0	1
GmISU01.17G093800	0	0	0	0	0	0	0	0	0
GmISU01.17G093900	0	0	0	0	0	0	0	0	0
GmISU01.17G094000	1	4	4	2	4	6	4	2	7
GmISU01.17G094100	0	0	0	0	0	0	0	0	0
GmISU01.17G094200	0	0	0	0	0	0	0	0	0
GmISU01.17G094300	4	7	9	0	3	6	1	1	1
GmISU01.17G094400	0	0	0	0	0	0	0	0	0
GmISU01.17G094500	0	0	1	0	0	0	0	0	0
GmISU01.17G094600	0	0	0	0	0	0	0	0	0
GmISU01.17G094700	0	0	0	0	0	0	0	0	0
GmISU01.17G094800	2	7	6	1	1	1	1	1	1
GmISU01.17G094900	0	0	0	0	1	0	0	0	0
GmISU01.17G095000	0	2	5	0	0	2	3	0	1
GmISU01.17G095100	10	82	39	2	28	17	6	11	17
GmISU01.17G095200	0	0	0	0	0	0	0	0	0
GmISU01.17G095300	0	0	0	0	0	0	0	0	0
GmISU01.17G095400	0	0	0	0	0	0	0	0	0
GmISU01.17G095500	0	0	0	0	0	0	0	0	0
GmISU01.17G095600	1	1	3	0	0	2	2	7	2
GmISU01.17G095700	14	16	21	35	26	14	18	15	14
GmISU01.17G095800	103	169	208	60	145	99	119	130	113
GmISU01.17G095900	0	0	0	0	0	0	0	0	0
GmISU01.17G096000	0	0	0	0	0	0	0	0	0
GmISU01.17G096100	0	0	0	0	0	0	0	0	0
GmISU01.17G096200	0	0	0	0	1	0	0	0	0
GmISU01.17G096300	1	1	1	4	1	0	1	1	4
GmISU01.17G096400	0	0	0	0	0	0	0	0	0
GmISU01.17G096500	10	17	16	7	18	6	4	11	11
GmISU01.17G096600	0	0	0	0	0	0	0	0	0
GmISU01.17G096700	1	6	2	0	5	5	6	1	9
GmISU01.17G096800	77	132	62	44	83	41	39	53	57
GmISU01.17G096900	0	0	1	1	2	0	2	3	2
GmISU01.17G097000	0	0	0	0	0	0	0	0	0
GmISU01.17G097100	0	0	0	0	0	0	0	0	0
GmISU01.17G097200	5	6	7	6	1	2	4	1	3
GmISU01.17G097300	0	0	0	0	0	0	0	0	0
GmISU01.17G097400	46	21	48	69	60	62	67	61	61
GmISU01.17G097500	0	0	0	0	0	0	0	0	0
GmISU01.17G097600	0	0	0	0	0	0	0	0	0
GmISU01.17G097700	0	0	0	0	0	0	0	0	0
GmISU01.17G097750	0	0	0	0	0	0	0	0	0
GmISU01.17G097800	0	0	0	0	0	0	0	0	0
GmISU01.17G097900	0	1	1	1	1	2	1	0	0
GmISU01.17G098000	60	53	39	66	81	68	63	57	59
GmISU01.17G098100	0	0	0	0	0	0	0	0	0
GmISU01.17G098200	18	25	32	15	32	36	33	22	34
GmISU01.17G098300	0	0	0	0	0	0	0	0	0
GmISU01.17G098400	0	0	0	0	0	0	0	0	0
GmISU01.17G098500	0	0	0	0	0	0	0	0	0
GmISU01.17G098600	129	207	166	121	197	122	146	126	154
GmISU01.17G098700	0	0	0	0	0	0	0	0	0
GmISU01.17G098800	0	0	0	0	0	0	0	0	0
GmISU01.17G098900	0	0	0	0	0	0	0	0	0
GmISU01.17G099000	0	0	0	0	0	0	0	0	0
GmISU01.17G099100	0	0	0	2	2	1	1	1	4
GmISU01.17G099200	0	0	0	0	0	0	0	0	0
GmISU01.17G099300	3	0	0	0	0	0	1	0	0
GmISU01.17G099400	0	0	0	1	0	0	0	0	0
GmISU01.17G099500	0	0	0	0	0	0	0	0	0
GmISU01.17G099600	0	0	1	0	0	0	1	0	0
GmISU01.17G099700	0	0	0	0	0	0	0	0	0
GmISU01.17G099750	0	0	0	0	0	0	0	0	0
GmISU01.17G099800	0	0	0	0	0	0	0	0	0
GmISU01.17G099900	6	14	8	6	4	7	10	10	9
GmISU01.17G100000	0	0	0	0	0	0	2	2	0
GmISU01.17G100100	0	0	0	0	0	0	0	0	0
GmISU01.17G100200	0	0	0	0	1	0	0	0	0
GmISU01.17G100300	600	945	579	675	887	725	738	904	740
GmISU01.17G100400	0	0	0	0	0	0	0	0	0
GmISU01.17G100500	0	0	0	0	0	0	0	0	0
GmISU01.17G100600	0	0	0	0	0	0	0	0	0
GmISU01.17G100700	0	0	0	0	0	0	0	0	0
GmISU01.17G100800	0	0	0	0	0	0	0	0	0
GmISU01.17G100900	0	3	0	0	0	0	0	0	0
GmISU01.17G101000	0	0	0	0	0	0	1	0	0
GmISU01.17G101100	0	0	0	0	0	0	0	0	0
GmISU01.17G101200	0	0	0	0	0	0	0	0	0
GmISU01.17G101300	0	0	0	0	0	0	0	0	0
GmISU01.17G101400	0	0	0	0	4	1	2	0	0
GmISU01.17G101500	0	0	0	0	0	0	0	0	0
GmISU01.17G101600	72	63	61	64	78	58	84	61	71
GmISU01.17G101700	0	0	0	0	0	0	0	0	0
GmISU01.17G101800	0	0	0	0	0	0	0	0	0
GmISU01.17G101900	0	0	0	0	0	0	0	0	0
GmISU01.17G102000	0	0	0	0	0	0	0	0	0
GmISU01.17G102100	87	170	113	72	120	104	99	95	118
GmISU01.17G102200	2	2	2	1	5	4	0	1	0
GmISU01.17G102300	0	0	0	0	0	0	0	0	0
GmISU01.17G102400	2	0	0	0	0	0	0	0	2
GmISU01.17G102600	0	0	0	0	0	0	0	0	0
GmISU01.17G102700	0	0	0	0	0	0	0	0	0
GmISU01.17G102800	0	0	0	0	0	1	0	0	0
GmISU01.17G102900	2	0	0	0	4	3	5	5	2
GmISU01.17G103000	1	6	10	10	6	2	9	6	4
GmISU01.17G103100	0	0	0	0	2	0	0	1	2
GmISU01.17G103200	25	62	34	27	37	40	29	31	21
GmISU01.17G103300	6	3	16	0	7	7	8	3	7
GmISU01.17G103400	0	0	0	0	0	0	0	0	0
GmISU01.17G103500	0	0	1	0	0	0	0	0	0
GmISU01.17G103600	0	0	0	0	0	0	0	0	0
GmISU01.17G103700	0	0	0	0	0	0	0	0	0
GmISU01.17G103800	0	0	0	0	0	0	0	0	0
GmISU01.17G103900	0	0	0	0	0	0	0	0	0
GmISU01.17G104000	0	0	0	1	0	0	0	0	0
GmISU01.17G104100	0	0	0	0	0	0	0	0	0
GmISU01.17G104200	0	0	0	0	0	0	1	0	0
GmISU01.17G104300	0	0	0	0	0	0	0	0	0
GmISU01.17G104400	0	0	0	0	0	0	0	0	0
GmISU01.17G104500	0	0	0	0	0	0	0	0	0
GmISU01.17G104600	0	0	0	0	0	0	0	0	0
GmISU01.17G104700	11	15	15	9	9	6	8	6	11
GmISU01.17G104800	0	0	0	0	0	0	0	0	0
GmISU01.17G104900	0	0	0	0	0	0	0	0	0
GmISU01.17G105000	0	0	0	0	0	0	0	0	0
GmISU01.17G105100	0	0	0	0	0	0	0	0	0
GmISU01.17G105200	0	0	0	0	0	0	0	0	0
GmISU01.17G105300	0	0	0	0	0	0	0	0	0
GmISU01.17G105400	0	0	0	0	0	0	0	0	0
GmISU01.17G105500	11	13	28	6	9	8	9	9	10
GmISU01.17G105700	0	0	0	0	0	0	0	0	0
GmISU01.17G105800	0	0	0	1	0	0	0	0	0
GmISU01.17G105900	0	0	0	0	0	0	0	0	0
GmISU01.17G106000	1	10	8	0	2	2	3	2	1
GmISU01.17G106100	0	0	0	0	0	0	0	0	0
GmISU01.17G106200	0	0	0	0	0	0	0	0	0
GmISU01.17G106300	0	0	0	0	0	0	0	0	0
GmISU01.17G106400	0	0	0	0	0	0	0	0	0
GmISU01.17G106500	0	0	0	0	0	0	0	0	0
GmISU01.17G106600	0	0	0	0	0	0	0	0	0
GmISU01.17G106700	0	0	0	0	0	0	0	0	0
GmISU01.17G106800	0	0	0	0	0	0	0	0	0
GmISU01.17G106900	1	3	4	4	1	1	4	3	3
GmISU01.17G107000	0	0	0	0	0	0	0	0	0
