genes	NMU_14204	NMU_16331	NMU_20728	NMU_20732	Williams.82.ISU.01.01	Williams.82.ISU.01.02	Williams.82.ISU.01.03	Williams.82.ISU.01.04	Williams.82.ISU.01.05
GmISU01.01G164000.v2.1	4.0892118479286	4.62465771675453	4.52493182855214	4.87430989044026	3.24174040737385	3.46135423596199	4.4677829605994	4.58732699292197	4.19756267885223
GmISU01.01G164100.v2.1	2.6134470484528	1.94185777511269	1.88448558073144	3.72760485792478	2.27479467644525	3.46135423596199	2.29067796972423	3.60367229832018	2.86569762974355
GmISU01.01G165700.v2.1	0.814959520703223	1.94185777511269	2.49189828077695	2.02034907676498	3.45934835562093	2.44927528264763	1.73381173821494	3.60367229832018	2.86569762974355
GmISU01.01G165800.v2.1	5.19544159787675	5.13271169065247	5.90082236896845	4.33197842779221	5.02501269798007	5.27727548157039	4.4677829605994	4.83265665567693	4.57759700761886
GmISU01.01G165900.v2.1	3.66223166372497	3.60561383250179	1.88448558073144	0.814959520703223	2.67339970436879	3.68546399599789	2.29067796972423	3.60367229832018	2.17761985196767
GmISU01.01G166000.v2.1	10.5355598421133	10.4112951335852	10.6717601004583	10.2922471128545	10.1701175208191	10.5482778137349	10.1459230470649	10.1447906593464	10.247350596094
GmISU01.01G166300.v2.1	1.97799237537085	3.00135269766607	0.814959520703225	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	1.65152577034286
GmISU01.01G166400.v2.1	2.6134470484528	2.56675490632399	0.814959520703225	2.66775363795292	2.98537771883598	3.68546399599789	4.24748019481612	4.49531305584003	3.82791294695653
GmISU01.01G166500.v2.1	4.41825838626021	4.4974059228876	4.74887856617667	4.33197842779221	3.96526928767714	3.46135423596199	3.26202364383202	2.94497340765818	4.08455256318797
GmISU01.01G166800.v2.1	3.66223166372497	4.62465771675453	3.934515995546	3.72760485792478	3.81551435512675	3.68546399599789	2.29067796972423	4.58732699292197	3.68015735339459
GmISU01.01G166900.v2.1	5.10694253045919	5.21591272264091	5.64625890372695	6.18950708244474	5.2164430267594	4.58329385795806	5.65335302124327	3.41566349431489	5.23656407960784
GmISU01.01G167300.v2.1	2.6134470484528	0.814959520703225	0.814959520703225	0.814959520703223	2.67339970436879	0.814959520703223	0.814959520703223	1.69803618169234	0.814959520703225
GmISU01.01G167500.v2.1	5.57117220874629	4.62465771675453	5.19190193680748	5.77091816013862	3.81551435512675	4.05032068496525	5.69757997012168	4.67382255410929	4.94438178104121
GmISU01.02G000100.v2.1	1.97799237537085	3.00135269766607	4.10626106575415	3.45279719884277	1.72214605455793	3.46135423596199	3.26202364383202	2.94497340765818	1.65152577034286
GmISU01.02G000200.v2.1	9.46789651551347	9.37066909749593	9.39338541617336	9.58280108570476	9.41131565525563	9.56767591391453	9.66218931688627	9.54573778191958	9.58163577216506
GmISU01.02G000300.v2.1	3.05308305151793	2.56675490632399	3.7395274501739	3.72760485792478	2.67339970436879	3.87939573774479	4.123277519361	0.814959520703223	4.19756267885223
GmISU01.02G000600.v2.1	2.6134470484528	0.814959520703225	0.814959520703225	3.11302709621551	2.27479467644525	3.19591211639538	0.814959520703223	1.69803618169234	2.17761985196767
GmISU01.02G000700.v2.1	8.7079689237935	8.02248146744105	9.0796344296071	8.59041316681687	8.80852944745717	8.49533361547708	8.27077717014601	7.79174731802001	8.43454042421793
GmISU01.02G001100.v2.1	1.97799237537085	1.94185777511269	4.10626106575415	2.02034907676498	3.45934835562093	3.46135423596199	2.69145944521611	3.19942968563267	1.65152577034286
GmISU01.02G001200.v2.1	7.22893975428468	7.563821037099	7.39226698199661	6.1433600885611	6.92932661142698	6.9096366444259	7.44383751616986	7.41859599420455	7.3409060282421
GmISU01.02G001300.v2.1	1.97799237537085	2.56675490632399	2.49189828077695	2.66775363795292	2.98537771883598	0.814959520703223	1.73381173821494	2.24181919763128	2.56229714348927
GmISU01.02G001500.v2.1	3.66223166372497	2.56675490632399	3.24657584356201	4.15722508886052	3.24174040737385	2.44927528264763	3.66980774463576	2.6358176222957	1.65152577034286
GmISU01.02G001600.v2.1	1.97799237537085	0.814959520703225	3.934515995546	3.45279719884277	4.63572768079847	4.20312323632053	2.69145944521611	1.69803618169234	0.814959520703225
GmISU01.02G001700.v2.1	7.05062161037828	6.83577064035736	6.78142811617785	6.68443102293009	6.43396619734641	6.84141181889667	6.32372180361899	6.66216432360963	6.33192960187755
GmISU01.02G001800.v2.1	8.31237334999095	7.57961516464251	8.45789661548207	6.9216376990048	8.51862894645229	8.78893769906586	8.20335723554041	7.77227540502829	7.95319506857942
GmISU01.02G002000.v2.1	8.17764448184262	7.85088664488648	8.41768739133214	8.20871372766029	7.67977430287254	7.74573423902637	8.23371126081927	6.80315595695736	7.2257082425762
GmISU01.02G002100.v2.1	3.89146057719422	4.20330014644115	3.24657584356201	4.48783259022432	4.72244193211112	4.20312323632053	4.97858710907124	2.94497340765818	3.51552420148218
GmISU01.02G002300.v2.1	0.814959520703223	1.94185777511269	0.814959520703225	2.02034907676498	3.64839463719292	0.814959520703223	2.29067796972423	3.19942968563267	1.65152577034286
GmISU01.02G002400.v2.1	8.09952544162678	8.54909862308232	8.00512179852296	8.28508442310226	8.48801583419178	8.72726159891632	8.47515503195506	8.98520227972424	8.95611898904678
GmISU01.02G002500.v2.1	5.01265783595909	4.03020469659892	4.25971856278631	3.72760485792478	4.44489899148723	4.34128053264344	3.00476581390301	4.29155517478502	4.80864290945244
GmISU01.02G002700.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	2.66775363795292	0.814959520703223	0.814959520703223	2.69145944521611	1.69803618169234	0.814959520703225
GmISU01.02G002800.v2.1	8.81659861250959	9.09105844490233	8.7767917476944	8.56438132403394	7.97293609421851	8.64292649778151	7.81898116985743	8.87084672912719	8.69250027300182
GmISU01.02G002900.v2.1	0.814959520703223	0.814959520703225	1.88448558073144	2.02034907676498	2.27479467644525	3.19591211639538	3.26202364383202	2.94497340765818	0.814959520703225
GmISU01.02G003100.v2.1	0.814959520703223	2.56675490632399	3.24657584356201	2.02034907676498	3.64839463719292	3.46135423596199	3.00476581390301	4.05421126071436	3.68015735339459
GmISU01.02G003200.v2.1	0.814959520703223	0.814959520703225	1.88448558073144	0.814959520703223	0.814959520703223	0.814959520703223	2.69145944521611	0.814959520703223	0.814959520703225
GmISU01.02G003300.v2.1	4.91177780027909	4.84975028739931	5.40434069689653	4.87430989044026	3.96526928767714	4.20312323632053	4.123277519361	2.94497340765818	4.65879368596367
GmISU01.02G003550.v2.1	2.6134470484528	3.60561383250179	2.91803121664756	2.02034907676498	0.814959520703223	2.44927528264763	1.73381173821494	2.94497340765818	1.65152577034286
GmISU01.02G003700.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	0.814959520703223	1.85213184319396	0.814959520703223	2.6358176222957	1.65152577034286
GmISU01.02G003900.v2.1	0.814959520703223	1.94185777511269	0.814959520703225	3.11302709621551	2.27479467644525	0.814959520703223	0.814959520703223	1.69803618169234	0.814959520703225
GmISU01.02G004000.v2.1	3.66223166372497	4.03020469659892	3.7395274501739	4.48783259022432	1.72214605455793	2.87036489991488	1.73381173821494	4.39702832723163	3.68015735339459
GmISU01.02G004100.v2.1	3.89146057719422	4.84975028739931	4.39841096350544	3.95834830923813	4.72244193211112	5.69316682229001	4.90504992097756	5.62322797243498	5.28851640299352
GmISU01.02G004200.v2.1	4.26309587558874	5.90872409973635	4.39841096350544	4.98311521913044	5.95000187177278	6.31296966912243	5.69757997012168	6.03625979853887	6.40435399435815
GmISU01.02G004400.v2.1	0.814959520703223	1.94185777511269	2.49189828077695	0.814959520703223	1.72214605455793	1.85213184319396	2.69145944521611	2.24181919763128	2.56229714348927
GmISU01.02G004500.v2.1	4.26309587558874	4.03020469659892	4.10626106575415	2.66775363795292	2.27479467644525	4.05032068496525	2.29067796972423	3.41566349431489	3.82791294695653
GmISU01.02G004600.v2.1	3.89146057719422	3.60561383250179	4.84903549766509	4.33197842779221	4.80423835277852	4.34128053264344	4.827562115969	5.33550183802001	3.96193191797508
GmISU01.02G004700.v2.1	8.00473844947579	7.88941399238012	8.51998759340066	7.96518904507954	7.95514045613662	7.96465571546008	7.63790542484499	7.04951396513208	7.88733443284448
GmISU01.02G004800.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	0.814959520703223	2.87036489991488	2.29067796972423	1.69803618169234	1.65152577034286
GmISU01.02G005000.v2.1	11.6941302849214	11.5136585942941	11.4535569850816	11.754473280655	11.583053550007	11.6204957439245	11.8008225373813	11.5905132504255	11.7659754207224
GmISU01.02G005200.v2.1	5.01265783595909	4.84975028739931	5.11351846581159	5.08428700014039	5.02501269798007	4.46735599898314	4.56648192370516	4.67382255410929	5.06844046904025
GmISU01.02G005800.v2.1	1.97799237537085	2.56675490632399	2.91803121664756	3.95834830923813	2.67339970436879	3.19591211639538	3.98736623114689	3.76998097994359	2.56229714348927
GmISU01.02G005900.v2.1	2.6134470484528	3.00135269766607	3.51400447235563	2.66775363795292	1.72214605455793	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703225
GmISU01.02G006000.v2.1	5.69776716274523	5.44009797306017	7.34158762852299	5.26754997281158	4.95510898350926	5.05431355173545	4.56648192370516	5.33550183802001	5.33866273807465
GmISU01.02G006200.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	2.67339970436879	0.814959520703223	2.69145944521611	3.19942968563267	0.814959520703225
GmISU01.02G006300.v2.1	0.814959520703223	1.94185777511269	0.814959520703225	2.02034907676498	0.814959520703223	0.814959520703223	1.73381173821494	2.6358176222957	4.08455256318797
GmISU01.02G006400.v2.1	0.814959520703223	3.33489092365518	0.814959520703225	2.02034907676498	3.24174040737385	3.46135423596199	2.69145944521611	4.05421126071436	3.11624677414631
GmISU01.02G006500.v2.1	2.6134470484528	1.94185777511269	1.88448558073144	0.814959520703223	2.27479467644525	1.85213184319396	0.814959520703223	3.41566349431489	3.51552420148218
GmISU01.02G006600.v2.1	3.38957141468633	0.814959520703225	1.88448558073144	3.45279719884277	2.67339970436879	3.19591211639538	1.73381173821494	2.6358176222957	2.17761985196767
GmISU01.02G006850.v2.1	0.814959520703223	3.83347306327574	1.88448558073144	0.814959520703223	2.27479467644525	0.814959520703223	0.814959520703223	2.24181919763128	3.68015735339459
GmISU01.02G006900.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	0.814959520703223	0.814959520703223	3.00476581390301	0.814959520703223	0.814959520703225
GmISU01.02G007000.v2.1	4.55834175130718	4.20330014644115	4.74887856617667	4.48783259022432	4.72244193211112	5.05431355173545	3.26202364383202	4.05421126071436	4.08455256318797
GmISU01.02G007100.v2.1	5.50344961924166	5.21591272264091	5.85337682853118	5.1788264780907	5.62935225073249	5.74388119494976	5.35506517183465	5.0422684723749	5.06844046904025
GmISU01.02G007200.v2.1	2.6134470484528	0.814959520703225	0.814959520703225	0.814959520703223	3.96526928767714	0.814959520703223	3.00476581390301	2.24181919763128	3.11624677414631
GmISU01.02G007300.v2.1	4.41825838626021	4.20330014644115	3.934515995546	3.72760485792478	3.81551435512675	3.46135423596199	3.66980774463576	4.05421126071436	3.32965453223682
GmISU01.02G007700.v2.1	5.19544159787675	4.95036460725226	5.26624529535779	5.57623976553925	5.2164430267594	4.05032068496525	5.35506517183465	4.75542436501781	5.38712443912497
GmISU01.02G007800.v2.1	8.96244483570193	9.0519653875147	9.02179483379767	9.25412030479809	9.13526373655507	8.98614123552901	9.1561075113988	8.75162056511366	9.03046635678321
GmISU01.02G008000.v2.1	5.69776716274523	5.29457600985446	4.74887856617667	5.77091816013862	4.80423835277852	5.27727548157039	5.40926170010605	4.75542436501781	5.06844046904025
GmISU01.02G008100.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	2.27479467644525	2.44927528264763	2.29067796972423	1.69803618169234	2.56229714348927
GmISU01.02G008200.v2.1	3.05308305151793	2.56675490632399	3.24657584356201	2.02034907676498	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	1.65152577034286
GmISU01.02G008300.v2.1	0.814959520703223	0.814959520703225	2.91803121664756	0.814959520703223	0.814959520703223	1.85213184319396	0.814959520703223	2.24181919763128	2.56229714348927
GmISU01.02G008400.v2.1	6.28662455968313	6.66862037766973	6.67628660413654	6.77801228526477	6.81558369442886	6.95339091658407	6.8000668705441	6.38289226665662	6.58139675491313
GmISU01.02G008800.v2.1	7.75099815938985	7.54785208521453	7.86860585268016	7.23937262639442	6.29939521071479	6.53079438749424	6.00969362091504	7.12821070318151	6.45069280598392
GmISU01.02G009300.v2.1	6.76273230560597	7.18456921460408	7.56420077015125	7.14884317778996	6.62615393932809	6.66842816992057	6.71655767743099	5.89935826957142	6.77593423445602
GmISU01.02G009500.v2.1	6.1603862963247	7.49885647689069	6.87942482423871	7.32455519829043	6.94744152021289	6.37863207302707	7.83886388469994	7.88534959007975	8.01617989905807
GmISU01.02G009600.v2.1	4.55834175130718	2.56675490632399	4.10626106575415	2.66775363795292	5.48799408114649	3.68546399599789	3.48027573253881	3.91908447665232	2.86569762974355
GmISU01.02G009700.v2.1	5.57117220874629	3.00135269766607	5.19190193680748	3.72760485792478	5.83794190682964	4.79048145612509	3.66980774463576	0.814959520703223	0.814959520703225
GmISU01.02G009800.v2.1	3.38957141468633	1.94185777511269	2.49189828077695	2.02034907676498	0.814959520703223	1.85213184319396	0.814959520703223	0.814959520703223	2.86569762974355
GmISU01.02G009900.v2.1	1.97799237537085	0.814959520703225	0.814959520703225	0.814959520703223	1.72214605455793	0.814959520703223	1.73381173821494	1.69803618169234	2.86569762974355
GmISU01.02G010000.v2.1	0.814959520703223	3.00135269766607	1.88448558073144	3.11302709621551	3.45934835562093	3.68546399599789	4.36183258920955	3.91908447665232	4.49155650786549
GmISU01.02G010200.v2.1	4.80330985104082	4.74158948865724	4.52493182855214	4.98311521913044	0.814959520703223	3.46135423596199	1.73381173821494	3.41566349431489	2.86569762974355
GmISU01.02G010300.v2.1	1.97799237537085	3.60561383250179	4.25971856278631	3.95834830923813	3.81551435512675	3.19591211639538	3.66980774463576	3.19942968563267	3.82791294695653
GmISU01.02G010600.v2.1	1.97799237537085	3.60561383250179	3.24657584356201	3.11302709621551	3.24174040737385	0.814959520703223	1.73381173821494	2.6358176222957	2.56229714348927
GmISU01.02G010900.v2.1	5.10694253045919	4.74158948865724	4.64124619358918	4.33197842779221	5.87627053688458	5.5293607652999	5.11528987538035	5.62322797243498	5.38712443912497
GmISU01.02G011600.v2.1	2.6134470484528	2.56675490632399	0.814959520703225	0.814959520703223	2.27479467644525	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703225
GmISU01.02G011700.v2.1	7.31046166498799	6.98555009398616	6.83125837758104	7.1252944860626	7.01770881318912	7.53151066471768	7.55619264352427	7.34141740279409	7.56808374564545
GmISU01.02G011800.v2.1	0.814959520703223	3.00135269766607	0.814959520703225	2.02034907676498	3.64839463719292	3.19591211639538	2.69145944521611	4.58732699292197	3.68015735339459
GmISU01.02G012100.v2.1	4.91177780027909	4.03020469659892	4.52493182855214	4.75662439309698	3.64839463719292	3.19591211639538	4.24748019481612	3.91908447665232	4.49155650786549
GmISU01.02G012200.v2.1	3.66223166372497	4.4974059228876	3.7395274501739	5.35113178982878	4.95510898350926	3.68546399599789	3.00476581390301	4.05421126071436	2.56229714348927
GmISU01.02G012300.v2.1	1.97799237537085	2.56675490632399	0.814959520703225	0.814959520703223	3.24174040737385	2.87036489991488	0.814959520703223	5.10587730872973	3.51552420148218
GmISU01.02G012400.v2.1	0.814959520703223	2.56675490632399	0.814959520703225	2.66775363795292	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	2.17761985196767
GmISU01.02G012500.v2.1	3.66223166372497	3.83347306327574	3.51400447235563	4.15722508886052	3.24174040737385	3.46135423596199	3.26202364383202	4.39702832723163	4.87810816493631
GmISU01.02G012600.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	2.86569762974355
GmISU01.02G012700.v2.1	4.68601898268404	5.80505503079463	2.91803121664756	4.75662439309698	3.96526928767714	3.87939573774479	4.65885880817931	6.13103264820874	6.03011611777409
GmISU01.02G012800.v2.1	9.14019034138414	9.43719626652321	9.35982408780226	9.15294186230972	9.23080534151683	9.32695596822067	8.97929322363573	9.80005640378425	9.72049389970014
GmISU01.02G012900.v2.1	0.814959520703223	2.56675490632399	0.814959520703225	2.66775363795292	2.67339970436879	1.85213184319396	0.814959520703223	2.24181919763128	2.17761985196767
GmISU01.02G013000.v2.1	3.05308305151793	2.56675490632399	2.49189828077695	3.11302709621551	3.64839463719292	3.19591211639538	3.66980774463576	2.6358176222957	3.82791294695653
GmISU01.02G013350.v2.1	5.97280157143813	6.72651577544459	6.67628660413654	5.88748905454149	5.83794190682964	5.69316682229001	5.86206074742917	6.19092348458001	6.58139675491313
GmISU01.02G013400.v2.1	1.97799237537085	0.814959520703225	1.88448558073144	2.02034907676498	1.72214605455793	2.87036489991488	2.69145944521611	1.69803618169234	1.65152577034286
GmISU01.02G013500.v2.1	9.54571037797662	8.41467596532255	9.55410754329476	9.47514278925513	9.86646136779463	9.39992694286677	9.84288535262838	4.49531305584003	7.29083897436041
GmISU01.02G013600.v2.1	0.814959520703223	0.814959520703225	1.88448558073144	0.814959520703223	2.67339970436879	1.85213184319396	2.69145944521611	0.814959520703223	0.814959520703225
GmISU01.02G013700.v2.1	5.4323907618754	6.83577064035736	5.33694468475573	5.64409368088775	5.95000187177278	6.41037554751492	6.26614777430505	6.82221821936511	6.70123674118733
GmISU01.02G013800.v2.1	4.91177780027909	5.50770073588526	5.11351846581159	4.98311521913044	5.6735527347421	5.93059396234645	6.14361163720017	5.28143041317322	6.03011611777409
GmISU01.02G014300.v2.1	7.16462539066602	7.51537392111084	7.57886092201779	7.62243807463799	6.83517455638526	7.01663055947945	6.8000668705441	7.55018421074885	7.38929368197774
GmISU01.02G014600.v2.1	0.814959520703223	2.56675490632399	0.814959520703225	0.814959520703223	2.98537771883598	0.814959520703223	2.69145944521611	3.91908447665232	3.82791294695653
GmISU01.02G015750.v2.1	0.814959520703223	3.60561383250179	2.91803121664756	2.02034907676498	3.45934835562093	3.68546399599789	0.814959520703223	2.94497340765818	2.56229714348927
GmISU01.02G015900.v2.1	4.68601898268404	3.83347306327574	3.24657584356201	4.33197842779221	2.27479467644525	3.19591211639538	3.48027573253881	2.24181919763128	1.65152577034286
GmISU01.02G016300.v2.1	0.814959520703223	1.94185777511269	2.49189828077695	0.814959520703223	0.814959520703223	2.44927528264763	2.29067796972423	2.24181919763128	0.814959520703225
GmISU01.02G016500.v2.1	6.1603862963247	7.37761528094326	6.50264214159029	6.74748806002731	7.47022333607973	7.22733649410492	7.09280497543176	7.53870543876669	7.71769642653875
GmISU01.02G016900.v2.1	1.97799237537085	3.00135269766607	3.7395274501739	3.45279719884277	2.67339970436879	3.87939573774479	3.98736623114689	2.94497340765818	2.86569762974355
GmISU01.02G017050.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	2.02034907676498	2.67339970436879	0.814959520703223	1.73381173821494	0.814959520703223	0.814959520703225
GmISU01.02G018200.v2.1	1.97799237537085	3.83347306327574	1.88448558073144	2.02034907676498	3.81551435512675	3.68546399599789	3.98736623114689	4.58732699292197	2.17761985196767
GmISU01.02G018500.v2.1	6.92683012518892	5.29457600985446	6.34004164024232	6.58435589411617	6.94744152021289	6.31296966912243	6.77963835976418	6.00323295580796	5.64799203525552
GmISU01.02G019600.v2.1	3.05308305151793	0.814959520703225	0.814959520703225	0.814959520703223	0.814959520703223	0.814959520703223	1.73381173821494	0.814959520703223	0.814959520703225
GmISU01.02G019700.v2.1	4.0892118479286	5.95789263450899	5.58947520100333	4.62847936029955	5.15541229664988	4.79048145612509	4.90504992097756	4.75542436501781	5.43401102528533
GmISU01.02G019800.v2.1	0.814959520703223	1.94185777511269	0.814959520703225	0.814959520703223	0.814959520703223	0.814959520703223	3.26202364383202	1.69803618169234	0.814959520703225
GmISU01.02G020200.v2.1	9.3475277065182	5.57227701173619	9.09501456574151	7.14884317778996	9.19713465008593	7.37942800247375	7.84870342115016	5.33550183802001	4.30235986101428
GmISU01.02G020500.v2.1	3.66223166372497	3.60561383250179	3.7395274501739	3.11302709621551	1.72214605455793	4.05032068496525	2.29067796972423	3.60367229832018	0.814959520703225
GmISU01.02G021200.v2.1	6.28662455968313	4.62465771675453	6.47155516008052	7.49960480112779	6.60348468509465	6.09588802057361	6.98986213405378	4.17775853098769	5.28851640299352
GmISU01.02G021400.v2.1	5.10694253045919	5.95789263450899	6.23288844486388	6.04638684708498	5.15541229664988	3.19591211639538	5.40926170010605	4.83265665567693	6.28154453984045
GmISU01.02G021800.v2.1	3.89146057719422	4.03020469659892	2.49189828077695	2.02034907676498	1.72214605455793	2.44927528264763	3.48027573253881	4.75542436501781	3.96193191797508
GmISU01.02G022300.v2.1	3.05308305151793	4.20330014644115	3.51400447235563	3.95834830923813	3.96526928767714	3.19591211639538	4.74567499931009	4.83265665567693	3.11624677414631
GmISU01.02G023200.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	2.67339970436879	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703225
GmISU01.02G023800.v2.1	2.6134470484528	2.56675490632399	0.814959520703225	2.02034907676498	2.98537771883598	3.19591211639538	2.69145944521611	3.60367229832018	3.11624677414631
GmISU01.02G024100.v2.1	7.00237202802355	6.9126032428527	6.94878726234603	7.05225038674307	5.27499640267791	5.88613196053581	5.9377647939525	5.82570609664512	5.83429621404796
GmISU01.02G024400.v2.1	5.57117220874629	4.95036460725226	5.80431774425488	5.50503630790112	4.95510898350926	5.69316682229001	6.14361163720017	4.39702832723163	5.56616750992865
GmISU01.02G024500.v2.1	4.80330985104082	3.60561383250179	4.52493182855214	4.33197842779221	4.88164494258369	5.40881706049526	5.51190455591036	5.4865259378704	4.49155650786549
GmISU01.02G025200.v2.1	4.26309587558874	4.95036460725226	3.934515995546	4.15722508886052	2.67339970436879	3.87939573774479	2.69145944521611	3.41566349431489	3.51552420148218
GmISU01.02G025500.v2.1	2.6134470484528	3.33489092365518	1.88448558073144	3.72760485792478	5.02501269798007	3.46135423596199	3.00476581390301	2.6358176222957	3.68015735339459
GmISU01.02G025900.v2.1	1.97799237537085	3.33489092365518	2.49189828077695	2.02034907676498	2.98537771883598	0.814959520703223	0.814959520703223	1.69803618169234	1.65152577034286
GmISU01.02G026300.v2.1	3.05308305151793	3.00135269766607	0.814959520703225	3.72760485792478	3.64839463719292	2.87036489991488	3.26202364383202	3.19942968563267	2.86569762974355
GmISU01.02G026900.v2.1	1.97799237537085	2.56675490632399	3.24657584356201	3.45279719884277	3.81551435512675	3.46135423596199	3.98736623114689	3.19942968563267	4.08455256318797
GmISU01.02G027900.v2.1	0.814959520703223	3.00135269766607	2.91803121664756	2.66775363795292	1.72214605455793	2.44927528264763	1.73381173821494	1.69803618169234	0.814959520703225
GmISU01.02G028400.v2.1	1.97799237537085	0.814959520703225	0.814959520703225	3.11302709621551	2.27479467644525	3.46135423596199	2.69145944521611	3.60367229832018	4.57759700761886
GmISU01.02G028500.v2.1	4.41825838626021	4.20330014644115	4.39841096350544	3.45279719884277	5.79856712880087	5.64060455607569	5.74049133739419	5.33550183802001	5.60765979431994
GmISU01.02G028550.v2.1	4.55834175130718	4.35783459165809	4.10626106575415	4.75662439309698	4.80423835277852	5.34454495891891	5.04855704802021	3.41566349431489	3.32965453223682
GmISU01.02G028600.v2.1	7.07415446729388	6.66862037766973	6.47155516008052	6.74748806002731	6.02014755233183	6.01560697958596	6.17523512386964	4.90596368615869	6.35647726390522
GmISU01.02G028900.v2.1	2.6134470484528	0.814959520703225	1.88448558073144	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	2.6358176222957	0.814959520703225
GmISU01.02G029000.v2.1	0.814959520703223	1.94185777511269	0.814959520703225	2.66775363795292	2.27479467644525	2.44927528264763	3.83730681995174	0.814959520703223	0.814959520703225
GmISU01.02G029200.v2.1	4.91177780027909	3.83347306327574	5.70089200961526	4.75662439309698	4.10093079770728	2.87036489991488	4.4677829605994	3.60367229832018	3.11624677414631
GmISU01.02G029400.v2.1	2.6134470484528	2.56675490632399	1.88448558073144	3.11302709621551	2.27479467644525	0.814959520703223	3.48027573253881	2.24181919763128	0.814959520703225
GmISU01.02G030200.v2.1	7.16462539066602	7.14265467249901	6.87942482423871	6.74748806002731	6.87357580745611	7.09685621612319	7.24956462585033	7.35457064007953	6.88119418901847
GmISU01.02G030300.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	3.45279719884277	1.72214605455793	3.19591211639538	2.29067796972423	2.6358176222957	0.814959520703225
GmISU01.02G030400.v2.1	2.6134470484528	0.814959520703225	0.814959520703225	0.814959520703223	1.72214605455793	1.85213184319396	2.69145944521611	2.24181919763128	0.814959520703225
GmISU01.02G030500.v2.1	3.38957141468633	2.56675490632399	3.7395274501739	2.66775363795292	3.81551435512675	4.05032068496525	3.98736623114689	2.94497340765818	3.32965453223682
GmISU01.02G031000.v2.1	3.89146057719422	3.33489092365518	4.10626106575415	4.15722508886052	4.22492486975799	2.44927528264763	4.36183258920955	2.24181919763128	2.17761985196767
GmISU01.02G031100.v2.1	6.57754489974864	6.86183880841125	6.67628660413654	6.54939306386449	8.00788207960492	7.9858799440611	7.49485623444734	7.79174731802001	7.66952910217318
GmISU01.02G031200.v2.1	2.6134470484528	0.814959520703225	0.814959520703225	0.814959520703223	0.814959520703223	0.814959520703223	2.29067796972423	2.24181919763128	2.17761985196767
GmISU01.02G031300.v2.1	4.0892118479286	5.75028615270719	4.52493182855214	4.15722508886052	3.45934835562093	3.87939573774479	2.69145944521611	5.28143041317322	5.0077442046341
GmISU01.02G031400.v2.1	8.39878411967539	7.99918250210972	8.23538539928176	8.52892501696393	8.70585520475739	8.48045653441331	8.3281703696289	7.08150961089695	7.58895151301964
GmISU01.02G031700.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	2.67339970436879	1.85213184319396	0.814959520703223	0.814959520703223	1.65152577034286
GmISU01.02G031800.v2.1	0.814959520703223	0.814959520703225	2.49189828077695	0.814959520703223	2.67339970436879	2.44927528264763	4.123277519361	0.814959520703223	2.17761985196767
GmISU01.02G032200.v2.1	0.814959520703223	0.814959520703225	0.814959520703225	0.814959520703223	2.27479467644525	2.44927528264763	0.814959520703223	2.24181919763128	2.17761985196767
GmISU01.02G033000.v2.1	10.6748332808153	11.4495677131949	10.8039839205835	10.7770955168161	10.606145021766	11.0316903251347	10.4145584797539	11.3629212416012	11.4047582533424
GmISU01.02G033100.v2.1	9.47675267830655	9.56566987540325	9.50121553747664	8.82775761336321	9.01157873602593	9.69234128727934	8.68741873570361	9.22966423146122	9.27219446061509
GmISU01.02G033200.v2.1	0.814959520703223	0.814959520703225	1.88448558073144	3.45279719884277	2.67339970436879	1.85213184319396	0.814959520703223	1.69803618169234	1.65152577034286
GmISU01.02G033900.v2.1	6.54423015295676	6.37480601884448	6.43978354130818	6.2775957388975	5.09168528520382	4.46735599898314	5.51190455591036	5.28143041317322	5.28851640299352
GmISU01.02G034100.v2.1	4.80330985104082	4.03020469659892	4.94268828338186	4.62847936029955	5.2164430267594	4.05032068496525	5.29875295053938	4.05421126071436	4.49155650786549
GmISU01.02G034200.v2.1	3.66223166372497	0.814959520703225	1.88448558073144	2.02034907676498	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703223	0.814959520703225
GmISU01.02G034700.v2.1	5.10694253045919	5.21591272264091	5.11351846581159	4.87430989044026	5.43761967525204	5.27727548157039	5.82266496953452	5.70765867620599	5.79891050223677
