GeneName	3MT_2-3	3MT_4-3	3MT_5-4	3MT_7-2	3MT_8-2	3MT_9-3	3MT_10-4	3MT_11-3	3MT_12-3	6MT_1-3	6MT_2-2	6MT_3-3	6MT_4-4	6MT_5-4	6MT_6-3	6MT_6-4	6MT_6-5	6MT_8-4	6MT_9-3	Jack-01	Jack-02_B03	Jack-02_B07	Jack-04	Jack-05
GmISU01.13G094800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G094900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G095900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G096000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G096100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GmISU01.13G096200	46	57	75	72	25	57	77	75	72	57	67	72	55	110	72	158	85	65	100	70	84	135	90	73
GmISU01.13G096300	41	28	34	26	21	40	37	37	42	41	27	60	47	46	45	67	53	52	49	35	58	74	34	34
GmISU01.13G096400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G096500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G096600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G096700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G096800	7	9	6	11	1	3	7	3	3	9	6	12	4	22	8	31	1	8	29	9	9	25	12	11
GmISU01.13G096900	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G097000	67	90	80	106	104	126	118	115	105	112	97	120	95	125	134	148	114	134	95	123	132	136	152	117
GmISU01.13G097100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G097200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G097300	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G097400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GmISU01.13G097500	8	24	16	22	22	19	30	28	18	17	14	17	12	30	18	41	14	20	25	14	39	19	32	26
GmISU01.13G097600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G097700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G097800	13	5	11	21	12	14	4	19	18	15	11	6	8	18	18	33	13	11	22	20	23	27	21	13
GmISU01.13G097900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098200	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0
GmISU01.13G098300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098500	10	16	10	14	15	23	13	14	16	12	19	25	15	28	11	28	18	21	15	15	13	14	17	15
GmISU01.13G098600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G098900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099100	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
GmISU01.13G099700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G099800	136	113	120	175	88	120	79	100	185	136	107	136	104	258	134	423	110	153	238	120	178	201	167	139
GmISU01.13G099900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GmISU01.13G100100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G100200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G100300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G100400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G100500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G100600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G100700	1	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0
GmISU01.13G100800	1	3	3	4	5	0	1	4	1	5	2	2	1	7	5	8	8	6	10	6	6	3	3	3
GmISU01.13G101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G101100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G101200	0	2	0	1	1	4	0	0	1	0	2	0	3	0	1	0	4	0	1	1	0	0	0	0
GmISU01.13G101300	19	20	15	19	18	17	17	30	14	31	11	23	18	20	27	48	21	22	26	25	24	35	25	22
GmISU01.13G101400	12	19	18	23	12	15	18	17	14	19	28	32	24	46	29	36	33	30	27	31	41	52	39	27
GmISU01.13G101500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G101600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G101700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G101800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G101900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0
GmISU01.13G102000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G102100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GmISU01.13G102200	0	0	1	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G102300	19	42	14	21	52	57	61	21	53	27	34	35	27	31	27	48	56	39	24	25	37	26	35	34
GmISU01.13G102400	1022	2133	1447	1142	1792	2298	2660	913	1548	1810	2138	2564	2374	1699	2890	1675	4106	2661	1018	2662	1958	2282	2340	2098
GmISU01.13G102500	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GmISU01.13G102600	2	6	1	1	0	2	5	2	1	3	2	1	2	2	2	3	1	0	2	3	4	1	2	0
GmISU01.13G102700	22	30	20	33	11	31	18	21	24	20	24	33	22	29	28	55	2	33	34	20	41	26	33	30
GmISU01.13G102800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G102900	0	1	2	1	0	0	0	3	0	1	0	0	1	2	0	5	0	0	0	0	0	0	3	1
GmISU01.13G103000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G103100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G103200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GmISU01.13G103300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G103400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G103500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G103600	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GmISU01.13G103700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G103800	18	17	18	17	10	17	10	20	28	23	12	30	25	46	26	96	5	26	44	13	24	35	37	18
GmISU01.13G103900	1	0	0	0	0	2	0	0	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GmISU01.13G104000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G104100	67	89	161	94	109	131	118	154	160	180	96	197	126	154	146	143	160	139	109	129	250	340	272	190
GmISU01.13G104200	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G104300	13	47	94	12	68	68	24	41	109	129	24	51	33	24	32	17	40	45	1	69	236	243	254	203
GmISU01.13G104400	94	109	130	102	70	113	100	82	123	134	81	172	106	170	130	193	140	111	107	128	135	212	134	115
GmISU01.13G104450	9	16	13	27	31	19	30	43	42	37	22	40	28	42	30	41	52	35	21	35	35	19	27	31
GmISU01.13G104500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G104600	0	2	1	0	1	1	3	0	0	3	0	2	0	1	0	4	0	1	1	0	3	1	1	1
GmISU01.13G104700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
GmISU01.13G104800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G104900	0	0	0	0	0	0	0	2	1	0	0	0	2	1	0	3	0	1	1	0	2	0	2	0
GmISU01.13G105000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G105100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G105200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G105300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G105400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G105500	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0
GmISU01.13G105600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G105700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G105800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GmISU01.13G105900	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GmISU01.13G105950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106200	1	4	2	5	2	3	1	1	3	0	0	0	0	3	1	12	1	0	4	1	4	4	5	1
GmISU01.13G106300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106600	5	1	1	6	0	1	0	3	2	1	0	1	0	12	0	33	1	2	13	0	5	2	4	4
GmISU01.13G106700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G106900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GmISU01.13G107000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G107100	1	3	1	2	1	1	1	3	1	4	0	0	1	3	3	3	0	2	1	1	0	2	2	1
GmISU01.13G107200	40	48	64	62	50	57	38	58	60	59	40	67	52	71	57	159	71	64	80	64	113	90	92	50
GmISU01.13G107300	1	1	0	5	2	1	0	5	2	1	3	2	3	3	6	4	3	2	3	0	1	6	2	4
GmISU01.13G107400	1	5	2	0	3	6	2	1	2	0	5	2	2	3	2	2	3	3	2	2	4	3	4	5
GmISU01.13G107500	6	6	4	7	4	3	3	5	10	9	1	9	4	9	3	27	1	4	8	2	12	4	4	7
GmISU01.13G107600	3	5	1	2	1	3	1	4	1	3	0	0	1	2	3	13	0	0	6	2	4	8	7	3
GmISU01.13G107700	0	0	0	3	7	5	7	2	3	0	3	1	2	0	1	0	1	0	1	6	1	0	0	1
GmISU01.13G107800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G107900	0	1	1	0	0	1	0	2	0	1	0	0	1	2	0	0	2	1	0	3	4	0	0	0
GmISU01.13G108000	1	0	0	0	2	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	1	0	0
GmISU01.13G108100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GmISU01.13G108200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G108300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G108400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G108500	118	106	96	154	67	131	99	115	141	120	107	144	86	223	145	430	106	130	234	122	189	190	176	155
GmISU01.13G108600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G108700	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
GmISU01.13G108800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G108900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GmISU01.13G109100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109200	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109500	1	0	0	0	2	3	1	1	1	1	0	1	2	1	1	1	2	1	0	1	1	0	0	1
GmISU01.13G109600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109800	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G109900	20	50	20	35	24	23	32	50	22	42	24	45	37	39	32	72	63	27	43	50	56	45	52	42
GmISU01.13G110000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G110200	0	0	0	1	3	2	5	2	4	1	1	1	0	2	0	0	1	1	1	1	1	0	1	6
GmISU01.13G110300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G110400	0	1	1	0	1	1	0	1	2	0	0	2	1	2	2	2	0	4	0	1	0	1	0	4
GmISU01.13G110500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G110600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G110700	86	83	90	107	105	127	91	116	127	142	92	99	78	160	110	236	104	135	173	101	155	143	149	122
GmISU01.13G110800	1	9	1	5	5	3	3	3	3	7	2	2	2	3	2	5	3	5	6	5	1	5	3	8
GmISU01.13G110900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111400	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1
GmISU01.13G111500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G111900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G112100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G112200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G112300	0	2	2	0	0	0	2	0	1	0	3	2	3	1	2	5	1	0	1	5	1	2	2	1
GmISU01.13G112400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GmISU01.13G112500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G112600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G112700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G112800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
GmISU01.13G112900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G113000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G113100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G113200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
GmISU01.13G113300	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G113400	2	2	1	0	1	2	0	2	2	2	1	1	0	0	2	2	3	1	0	3	2	0	0	1
GmISU01.13G113500	0	2	5	2	0	0	1	8	2	2	2	2	2	5	1	7	0	2	3	3	2	6	6	1
GmISU01.13G113600	0	4	1	6	7	3	2	7	8	3	2	2	5	1	1	6	1	2	3	7	4	3	4	4
GmISU01.13G113700	237	309	353	282	329	459	407	202	280	367	312	571	487	437	491	521	578	453	312	535	467	618	428	387
GmISU01.13G113800	2	0	1	3	0	2	1	0	3	0	3	3	0	1	1	4	5	2	3	2	1	1	1	2
GmISU01.13G113900	6	10	8	5	1	6	12	1	10	5	6	21	20	10	16	20	2	14	17	7	12	7	8	7
GmISU01.13G114000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G114100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
GmISU01.13G114200	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GmISU01.13G114300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G114400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G114500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G114600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G114700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G114800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GmISU01.13G114900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115500	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GmISU01.13G115600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G115800	0	0	0	0	0	0	0	0	2	0	0	1	1	0	3	0	2	0	0	0	1	1	0	0
GmISU01.13G115900	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	1	2	1	0	2	2	1	0	1
GmISU01.13G116000	8	8	9	4	5	10	4	5	4	5	6	9	6	9	5	27	4	10	15	5	5	12	10	7
GmISU01.13G116100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G116200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G116300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G116400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G116500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GmISU01.13G116600	0	0	0	2	1	2	1	0	3	0	0	0	0	2	0	1	1	0	0	1	0	1	0	0
GmISU01.13G116700	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G116800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G116900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G117000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G117100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G117200	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
GmISU01.13G117300	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1
GmISU01.13G117400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GmISU01.13G117500	0	2	0	3	3	1	5	5	1	2	4	1	3	2	1	4	0	2	4	4	1	0	0	3
GmISU01.13G117600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G117700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GmISU01.13G117800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0
